,标题,作者,漫画分类,风格类型,保存格式,封面,内容简介,是否完结
525,愚人节的等待,J凌乱,内地漫画,"爱情,治愈,生活",JPG,http://images.dmzj.com/img/webpic/1/1002931211486971319.jpg,愚人节开的一个小小的玩笑，没想到却换来他一生的承诺,已完结
526,易安音乐社,星仔仔／原际画传媒,内地漫画,"校园,热血,励志",JPG,http://images.dmzj.com/img/webpic/4/1025259641486981937.jpg,什么？长得帅，有才华，打得了怪兽，保得了兄弟，耍酷扮萌样样精通才是你心中的完美正太！那你只有来易安音乐社看看咯，不过最近他们很忙，貌似有个神秘的R计划，需要去不同的小世界逛逛，毕竟这么多可爱的少年在一起，地球已经不够用啦……,已完结
527,年轻人好可怕,父能量,内地漫画,"格斗,励志,生活",JPG,http://images.dmzj.com/img/webpic/7/229873471487605304.jpg,一个父亲和自己上初中的女儿之间发生的小小日常，有笑有泪，最终走向理解的充满温情的励志故事,已完结
528,秦时明月之易水残虹,日更计划,内地漫画,"格斗,武侠",JPG,http://images.dmzj.com/img/webpic/3/1016819631488008391.jpg,[日更计划X玄机科技] 杀一个人，可不可以让更多人幸福？如果答案是肯定的，又有谁愿意去做这件事？,已完结
529,命运的秘密,旷盛动漫,内地漫画,"励志,职场,生活",JPG,http://images.dmzj.com/img/webpic/5/1000421651488785992.jpg,职场新人惠诗缘跟组参与电视剧《绝恋》的拍摄，片场的一起事故让这个职场新人被公司当做“弃子”。另一方面大陆影视公司则因为经营不善，逐渐走向没落，其继承人陆正垚正积极奔走，打算扭转危局。走投无路的惠诗缘答应了陆正垚的邀请，积极投身到大陆影视重新崛起的事业中，帝国影视继承人王梓宇阴差阳错也加入了进来，三个年轻人同心协力，经过重重考验终于实现梦想，并且也找到了各自的情感归宿。,已完结
530,多角恋爱报告书,日更计划,内地漫画,"爱情,校园",JPG,http://images.dmzj.com/img/webpic/3/1016819631488877954.jpg,"人们常说，没有恋爱的青春期是不完整的。
恋爱能够让人成长，能够让人变强，能够让人感觉到人生的美好。同样，恋爱会让人受伤，会让人心痛，说不定还会让人一蹶不振。
然而纵然会有欢笑也会有伤痛，少年少女们依然向往恋爱，因为这是青春期中或不可缺的部分。
可如果恋爱变成了义务的话，他与她的相逢，又会带来怎么样的变化呢？",已完结
531,千棘伪新婚篇,菲洛猫q,内地漫画,爱情,JPG,http://images.dmzj.com/webpic/5/qianjiweixinhunpian.jpg,伪恋同人。,已完结
532,值得,雨天放风筝,内地漫画,"百合,生活",JPG,http://images.dmzj.com/img/webpic/4/1021028241489570137.jpg,一个关于落难穷学生被白富美捡回家的……励志故事……吧……,已完结
533,秦时明月之悬丝傀儡,日更计划,内地漫画,格斗,JPG,http://images.dmzj.com/img/webpic/3/1016819631490000044.jpg,"[日更计划X玄机科技],曾经的甘罗励志治国安民，将自己的才学展现出来为民造福，可是现实的残酷是12岁的少年难以控制的，赵高的陷害，秦始皇的残暴，阴阳家的招揽，让甘罗做出怎样的选择？",已完结
534,俞净意公遇灶神记 ,林钜晴,内地漫画,"历史,治愈,励志",JPG,http://images.dmzj.com/img/webpic/16/1042515361490682923.jpg,"俞净意，明朝人， 半生屡遇家庭惨变，
九个孩子，只剩一个女儿和一个儿子，但儿子却又不幸走失了。 
太太则瞎了双眼，苦不堪言，
俞公终日怨天尤人，自谓平生行善积德，为何却招来如此悲惨的果报？
难道真的是好人没好报？让他实在猜不透。。。

一夜，俞公遇见一位神秘异人，异人为他一一点破其心中的疑团。
经此夜后，俞公的命运渐骤而转，从此步上人生康庄的大道。。。
",已完结
535,撩妹社,漫域,内地漫画,"校园,搞笑",JPG,http://images.dmzj.com/img/webpic/4/1014766441509610831.jpg,"感谢大家对于撩妹社长久以来的陪伴由于一些的原因，我们的撩妹社第一季正式完结了，高琪和他的小伙伴们有低谷也经历过辉煌，但一直以来还有各位的陪伴，真的很开心，虽然撩妹社已经完结了，可是我们的主笔大大和她的小伙伴们并没有停下，《我爱比基尼》《家有土豪好圈地》《这家伙吃了我的桃花》等漫域出品的新作品依旧在连载之中，希望大家能够继续支持，同时我们也和大家一起期待着撩妹社第二季重整归来
",已完结
536,天下烦恼！,新漫画,内地漫画,"冒险,格斗,奇幻",JPG,http://images.dmzj.com/img/webpic/11/1002605911491987048.jpg,烦恼界流离着被欲望困住的人们的灵魂，又被称为烦妖。而在纷纷扰扰的烦恼界中，还存在着以封印烦妖获得灵符的极乐人，以及想要将烦妖打入地狱的鬼。三足鼎立之下，且看极乐人花之助和他的小伙伴们如何扫除天下烦恼！,已完结
537,了凡四训,林钜晴,内地漫画,"历史,治愈,励志",JPG,http://images.dmzj.com/img/webpic/16/1042515361492151848.jpg,"我命由我不由天,人定胜天，《了凡四训》数百年来流传至今，改变了世界各地无数人的命运，如求富贵求儿女，求聪明求智慧，求健康长寿， 求安乐自在等，「佛氏门中，有求必应」。
只要您读懂了本书所说的理论与方法,再依此而修，并如理如法的祈求, 您就能所求如愿，心想事成了。
愿世人都读《了凡四训》效法袁了凡先生，改造自己以及整个社会国家的命运。",已完结
538,小情书,优尼影视,内地漫画,校园,JPG,http://images.dmzj.com/img/webpic/4/1044372641493603513.jpg,校园记者叶虹影在一次采访过程中，偶遇演员王凯并遭其冷眼嘲讽。不料王凯因工作关系转入叶虹影所在学校，并加入了新闻社，原本互相看不起的两人，在接触中慢慢有了变化……就在一切看上去平淡如常的时候，一封穿越时空的匿名信，改变了两人的命运。,已完结
539,猜想,Dani,内地漫画,"校园,治愈,生活",JPG,http://images.dmzj.com/img/webpic/0/1045229401493994100.jpg,16岁的女生张晓独自去外地求学的故事.,已完结
540,重力之际,惊奇大地,内地漫画,"冒险,奇幻",JPG,http://images.dmzj.com/img/webpic/4/162841494486257.jpg,因为引力的缘故，这个世界，是由东西两国组成的。重力石是一种可以控制重力的宝石，传说中只要在一个国家内弄碎它，另一个国家就会因为失重而毁灭…,已完结
541,元都猎人,惊奇大地,内地漫画,"冒险,奇幻",JPG,http://images.dmzj.com/img/webpic/17/1009130371494485768.jpg,传说中的空中乐园，追逐而来的赏金猎人。激战，即将开启！！,已完结
542,龙拳小子,惊奇大地,内地漫画,励志,JPG,http://images.dmzj.com/img/webpic/15/154751494475465.jpg,主人公林秋楠与两位好友——韩敏书与“豆包”一同过着平静的校园生活。秋楠生日当天，敏书与豆包为他准备的礼物却被学校里的小恶霸——崔浩翔夺走并将豆包打伤，怒不可遏的秋楠与崔浩翔大打出手，但由于对方身手了得而被打败，于是他去“昌南道馆”去学习跆拳道，从此开始了跆拳道修行……,已完结
543,巨蟹惊魂记,惊奇大地,内地漫画,冒险,JPG,http://images.dmzj.com/img/webpic/12/154521494475173.jpg,"帅气的外形+超强劲至少S级的对手+漂亮又在关键时刻神助攻的女主造就了人民大众喜闻乐见的——super hero！！那么，这些Handsome的超级英雄们在拯救世界的时候，其实都在想些什么呢？
为了正义，为了人类，为了地球——
或许——为了一些别的什么理由？！",已完结
544,黑龙之愿,惊奇大地,内地漫画,"冒险,奇幻",JPG,http://images.dmzj.com/img/webpic/14/153541494474884.jpg,“传说中恶龙，可以实现胜者的愿望。”我的父亲是一个屠龙英雄，就在一天他和母亲都被龙杀掉了，妹妹也失去了视力。对黑龙的复仇之路从此开始了……,已完结
545,菲尼克斯,惊奇大地,内地漫画,"冒险,奇幻",JPG,http://images.dmzj.com/img/webpic/19/154191494474618.jpg,被评为“穷凶极恶”的菲尼克斯是一个没有法力的人，他因为屡犯校规和所有科目不及格而被学籍审判，对魔法一窍不通的他该如何通过这一关呢……,已完结
546,NEW HOME,惊奇大地,内地漫画,奇幻,JPG,http://images.dmzj.com/img/webpic/15/153751494474237.jpg,女孩搬进一间无人敢租住的“幽灵屋”，却发现的确有幽灵存在。两人相处一段日子后接纳彼此，直到有一天，三位不请自来的访客打破了平静的生活……,已完结
547,it is MINE!!,惊奇大地,内地漫画,冒险,JPG,http://images.dmzj.com/img/webpic/15/153751494473691.jpg,一个在荒漠的人，口干舌燥，没有水没有吃的，到一颗“希望之果”降临，到故事的矛盾发生——一个比自己高大几倍的“铠甲人”与自己争夺果子。一番努力后，却发现，“铠甲人”原来也和自己是同类，甚至比自己还小……,已完结
548,Aurora,惊奇大地,内地漫画,"治愈,奇幻",JPG,http://images.dmzj.com/img/webpic/14/153541494473448.jpg,以卖药为生的托瑞为了采到传说中的秘草爬上雪山，意外遇到了冰雪女王。在与女王的相处中，他喜欢上了这个看似柔弱的少女，最后为了保护她而死。,已完结
549,JM特殊客人服务部,聚美优品,内地漫画,"爱情,职场,搞笑",JPG,http://images.dmzj.com/img/webpic/0/211001510213464.jpg,药悠悠是一个重度高颜值恐惧症患者，她智商极高，热爱工作，却每次都因为高颜值恐惧症发作惹祸被公司开除。绝望中她疯狂投简历，其中包括JM优品这家自己认为高不可攀的公司……但万万没想到，那个号称员工都是海归富二代，颜值爆表的公司，竟然连面试都没面试，就给她发来了offer！她一定是收到了假的offer！？,已完结
550,纯情男生的告白计划,KULA哭啦,内地漫画,"校园,励志,搞笑",JPG,http://images.dmzj.com/img/webpic/4/51841494637148.jpg,KULA2008年1月的短篇漫画~其实两个男主角都取材自我两个可爱的同桌，他们那时候好矮，总是坐课室里第一排的位置(没错所以我也是一直坐第一排的啊啊啊)XD,已完结
551,东北虎妖,没有木桩,内地漫画,"纯爱,搞笑",JPG,http://images.dmzj.com/img/webpic/17/1011808771494991257.jpg,新浪微博@没有木桩,已完结
552,小保别害羞、上,KULA哭啦,内地漫画,"校园,纯爱",JPG,http://images.dmzj.com/img/webpic/4/51841495279564.jpg,"欸嘿嘿，《今天开始变魔王》同人漫画www 2007-2009哭啦高一暑假（捂脸///
喜欢这个漫画的话就来添加收藏吧~>""<也谢谢阅览吖
",已完结
553,亡者的眼药,画神文化,内地漫画,"校园,治愈,奇幻",JPG,http://images.dmzj.com/img/webpic/10/1024752901495614526.jpg,女孩儿总觉得自己与现实世界格格不入，每当夜深人静时，她会使用神奇的眼药水进入亡者的世界，与死去的哥哥相会……,已完结
554,秦时明月之双生罗莲,日更计划,内地漫画,"格斗,奇幻",JPG,http://images.dmzj.com/img/webpic/3/1016819631496044317.jpg,"[日更计划x玄机科技]
让万叶飞花流提升一个境界，突破生死节点，只是成为少司命的入门条件，而能否胜任少司命这一职位，还要完成另一项任务，就是把前任少司命杀死，这也是成为少司命后的第一项任务……",已完结
555,魔星双龙传,弟罗尔,内地漫画,"冒险,奇幻,搞笑",JPG,http://images.dmzj.com/img/webpic/1/1045938011496375138.jpg,龙，能大能小，能升能隐；大则兴云吐雾，小则隐介藏形；升则飞腾于宇宙之间。隐则潜伏于波涛之内。男主墨尾与女主素果本是地球的龙族，却一直在宇宙的角落干着累活，他们最大的愿望就是赚够钱买飞船回到地球，突然某天随着一个危机的到来，这对兄妹也被迫开始了一段奇幻的宇宙归乡之旅！,已完结
556,打野英雄,雪漫杨,内地漫画,"竞技,热血,励志",JPG,http://images.dmzj.com/img/webpic/18/651181496308581.jpg,"这是电子竞技繁荣昌盛的时代，这是电竞人成为知名明星的黄金时代，这是LOL和LOL联赛无限光明的时代，在这个时代里，每个LOL电竞人都以捧起世界大赛的奖杯为人生最高的荣光；而参加世界大赛的门票，是全国大赛群雄逐鹿中拼杀而出的最强者们才有资格持有。
在这个时代中，一位外卖小哥机缘巧合之下加入了快要解散的LOL职业队伍初速队，他没有想到，这将成为撬动世界，开创历史的关键。",已完结
557,狐伶寺,画神文化,内地漫画,"冒险,奇幻,搞笑",JPG,http://images.dmzj.com/img/webpic/10/1024752901496996641.jpg,在山间遭遇迷路的少年，误入狐伶寺，邂逅两位美艳狐妖...,已完结
558,让记忆重生,滴水露香,内地漫画,科幻,JPG,http://images.dmzj.com/img/webpic/13/1046667331497364446.jpg,也许在不远的未来，一个人的记忆可以复制进另一个身体里，代替他们完成生前无法完成的愿望。记忆可以重生，伤痛可以穿越时光，回到过往重温走过的点点滴滴，延续当下美好的爱和记忆。,已完结
559,苹果头的无聊日记,gzt000,内地漫画,"奇幻,搞笑",JPG,http://images.dmzj.com/img/webpic/6/1046789861497530941.jpg,看完各位大触后，不妨来看看一只苹果头的爆脑洞日常。,已完结
560,无形门之幽州谍影,柳宫燐,内地漫画,"冒险,悬疑,历史",JPG,http://images.dmzj.com/img/webpic/12/1047131721498031355.jpg,"落榜考生杜甫的特工之路。
公元736年，大唐幽州，名为白衣教的妖教兴起，为祸民间。新任无形门斥候·落榜考生·杜甫在历练途中，与妖教狭路相逢，不想自己的导师李白却跟随教主而去……幽州城门之后，是命案？是邪教？是政变？且看无形门的国士们如何化解危机。",已完结
561,我一直都在,漫诗居士,内地漫画,"格斗,热血,生活",JPG,http://images.dmzj.com/img/webpic/15/1013633151498197278.jpg,一个独居的无眼少年——邱光，山中采药时巧遇灭妖师苏叶，然而村子发生了命案，苏叶为救小光而受伤，临死前将自己最后的精神力量化作了邱光的眼睛，为了完成苏叶的遗愿，小光踏上了旅途。,已完结
