,漫画ID,标题,作者,封面,内容简介,是否完结,最新章节
869,7535,瞎兵泄将漫画版,哈奇贝贝,https://oss.mkzcdn.com/comic/cover/20181206/5c088a033b423-210x277.jpg!cover-400,"
              《瞎兵泄将》是一部以都市上班族工作生活为蓝本的系列动画片，带着调侃和自嘲的态度，将上班族分为两种：瞎兵与泄将，瞎兵们喜欢在泄将背后偷懒，做小动作，而泄将们却爱监视着瞎兵们的一举一动，本片诙谐幽默地演绎着这对看似冤家的组合摩擦出的故事。              ",连载中,漫画
870,213727,官方公告活动,小明太极,https://oss.mkzcdn.com/comic/cover/20181130/5c00ac090c2db-600x800.jpg!cover-400,"
              官方大事件专用书架，收录你想要的新消息，活动、公告、官方悄悄话这里都有！感谢读者们的超有爱支持，相信我们会越来越好(〃'▽'〃)              ",连载中,表情包来啦！《我的徒弟是只猪》表情包官方已上线！
871,215144,努力过头的世界最强武斗家，在魔法世界轻松过生活,ながつきまさ美,https://oss.mkzcdn.com/comic/cover/20191227/5e056e5cf1d8a-270x360.jpg!cover-400,"
              这可不是魔法，而是物理攻击喔。 某天，武斗家亚修突然转生到了异世界，他决定在第二次的人生改行当魔法师。曾拜过去的勇者莫里斯为师，经历过非常严苛修行的亚许，突然遭遇到了“暗之帝王”！眼看世界末日即将降临时──亚修竟然一拳打爆了魔王！？              ",连载中,第11话
872,49014,阿宅正传,白骨,https://oss.mkzcdn.com/comic/cover/20181206/5c08929465cc3-210x277.jpg!cover-400,"
              阿男性本善，宅门长相伴。正义守心口，传记八零后。　宅，是一种文化，一种现象；宅，是一种态度，一种精神。远离喧嚣的社会，坐落清净的房间；远离虚伪的人群，寻回真实的自我。虽然时常阅A片，但求世间真感情；虽对世事常无奈，但存一颗正义心。（80后宅男宅事，涉及成人话题，好孩子请勿观看。）　              ",连载中,35-50
873,213071,深夜加油站事件1,七火夜谈,https://oss.mkzcdn.com/comic/cover/20180809/5b6ba88e29656-504x672.jpg!cover-400,"
              在一个漆黑不见人影的午夜，一辆轿车正迅速驶进加油站。正值小李当班，打盹的他闻声前去招呼。可怪异的是，这辆车子湿漉漉的，不停地淌水下来。车主也是透着诡异……              ",连载中,终于找到垫背的了
874,75576,南国最相思,野鱼,https://oss.mkzcdn.com/comic/cover/20181206/5c08c59055464-210x277.jpg!cover-400,"
              红豆生南国，春来发几枝。劝君多采撷，此物最相思。
（合作加QQ 524327508）              ",连载中,啊啊啊啊啊啊啊啊啊
875,3105,伪娘王道-枫漫画系列,热气腾腾的小笼包,https://oss.mkzcdn.com/comic/cover/20181206/5c0889f2d6281-210x277.jpg!cover-400,"
              《小枫一家亲—枫漫画系列》漫画长篇故事篇.
    内容简介： 小枫一家的生活总是这样，不论春夏秋冬，都能碰到好玩而又有些麻烦的事情~而这次却麻烦加倍······              ",连载中,新年更！
876,202693,进击蓝星第2季,PCPCPCPC,https://oss.mkzcdn.com/comic/cover/20170724/59755c3f0501e-630x840.jpg!cover-400,"
              《进击蓝星大词典》本着严谨、客观之学术态度与科学精神，收录蓝星人使用的字词、熟语等，范围之广博、内容之丰富、配图之精妙让人叹为观止！相信基本反映蓝星词汇面貌，满足绝大多数潜伏蓝星的先驱们查考、研究、自我保护和必要时强势逆袭的需要。 母星静候先驱们荣归，全宇宙大一统万岁！              ",连载中,第二季 14  看客们
877,2263,鸟人述,艾昔,https://oss.mkzcdn.com/comic/cover/20181206/5c0889dac0d1c-210x277.jpg!cover-400,"
              “不管何时何地，就算你不记得我。我也想一直默默的注视着你。”              ",连载中,第一话
878,40615,后周神魔演义,宋立军,https://oss.mkzcdn.com/comic/cover/20190320/5c91a01878bed-207x277.jpg!cover-400,"
              后面章节简介：黄叔阳被孙膑打败，请来九尾狐妖（女），摆下“戮仙阵”，收了孙膑本命星，将肉身打入巢地棺，命在旦夕。白猿无支祁如何出山相救！敬请关注！              ",连载中,第三十二回  孙伯龄闯阵斗狐仙
879,3076,小枫美食屋,热气腾腾的小笼包,https://oss.mkzcdn.com/comic/cover/20181206/5c0889f221c65-210x277.jpg!cover-400,"
              小枫美食屋              ",连载中,水果
880,1504,达达兔,达达兔,https://oss.mkzcdn.com/comic/cover/20181206/5c0889b802088-210x277.jpg!cover-400,"
              达达兔的生活故事~每周更新~~              ",连载中,达达兔NO29
881,28379,彩，仅此,非蓝、珞齐,https://oss.mkzcdn.com/comic/cover/20181206/5c088d98ea1a6-210x277.jpg!cover-400,"
              其实画图就是一种心情的表达，差别只在于你看到的好坏是因为能力还是因为心情吧？【卧槽，又２Ｂ了ＯＪＬ……              ",连载中,2015.9.2
882,5645,僵尸奇谈,包子没馅,https://oss.mkzcdn.com/comic/cover/20181206/5c0889f9dbdfd-210x277.jpg!cover-400,"
              记得小时候假期，最喜欢的就是去租带和租碟的店子租来影碟观看，那是最喜欢看的就是香港的鬼片，其中僵尸道长林正英的片子让我看的如痴如醉，既感到害怕，又感到好笑，哈哈，真是难忘的记忆啊，谨以此画献给道长，也算是对当年快乐岁月的一次回忆。              ",连载中,  第二回 喜魂丧魄
883,212673,花间迹,星河广纳漫画,https://oss.mkzcdn.com/comic/cover/20180427/5ae2b2e51c02d-630x840.jpg!cover-400,"
              唯美古风恋情短篇集。山神庙神秘女庙祝言蹊，为前来祈愿的生灵一一结缘，而她究竟是为了什么？              ",连载中,第5话
884,213885,毒液V3,漫威,https://oss.mkzcdn.com/comic/cover/20181228/5c2588d693825-974x1298.jpg!cover-400,"
              数年前彼得帕克突然与一只被称作共生体的外星生命结合在了一起，他将这一存在视作一件战服。而当彼得意识到这件战服实际上是一个活体的有机生物，且它正让他逐渐变得易怒、好斗之时，他拒绝再次将其穿上。这让身处异星他乡的共生体感觉自己遭到了背叛，孤独之感涌上了它的心头。而在他们结合的那段时日里，共生体获得了蜘蛛侠的基因代码，这使得它能将任何与它结合之人赋予类似其首任宿主的能力：如爬墙，制造有机蛛网，它甚至能改变自身外形从而变得难以察觉。多年来共生体历经了数任宿主的更迭，其中有人格高尚的宿主也有十恶不赦的宿主。尽管它的身份一变再变从致命的守护者，到政府特工，再到银河护卫队成员，它的内在永远是……              ",连载中,第165卷
885,214916,被称为千剑魔术师的剑士,高光晶  黑须惠麻,https://oss.mkzcdn.com/comic/cover/20191011/5d9fdc74bfdaf-891x1188.jpg!cover-400,"
              将此世间所有绝望，失序斩断异世界战斗幻想故事              ",连载中,第8话
886,212763,生死斗牛场,F_Regicide,https://oss.mkzcdn.com/comic/cover/20191212/5df1fd5fba947-629x839.jpg!cover-400,"
              动画电影《疯狂斗牛场》由陕西鸣达鑫雨科技发展有限公司、中国电影股份有限公司、中影动画产业有限公司出品。影片通过妙趣横生、惊心动魄的故事，体现了人与动物之间的爱恨情仇。本漫画为官方出品同名漫画。              ",连载中,39.阿山的梦想
887,14486,天降之物同人,乌漆抹黑,https://oss.mkzcdn.com/comic/cover/20181206/5c088b068cf8b-210x277.jpg!cover-400,"
              天降之物同人小四格漫画              ",连载中,阿斯特利亚的魔术
888,13608,我们的图图~,幽梦动漫工作室,https://oss.mkzcdn.com/comic/cover/20181206/5c088addac06e-210x277.jpg!cover-400,"
              共同努力下的一片蓝天，我们的图图！~~              ",连载中,好吧我终于来传图了······
889,208503,奇MEOW星座,a02托比小黑,https://oss.mkzcdn.com/cover/2017-04-12/6650372_110404.jpg!cover-400,"
              Toby是一只拥有百万骨灰级粉丝的黑猫，被众多媒体誉为“地球上最时尚的猫”。他和他的伙伴智多星将揭秘准到让你泪奔的星座故事。              ",连载中,这两个星座超级配对
890,78692,乱画的，好难看,冬霜雪至,https://oss.mkzcdn.com/comic/cover/20181206/5c08c6188c946-210x277.jpg!cover-400,"
              那个啥……大多只是上色，少部分是自己全揽的~飘过ing…              ",连载中,静谧（线稿，附）
891,6058,警世源,刘东宇,https://oss.mkzcdn.com/comic/cover/20181206/5c0889fb7a205-210x277.jpg!cover-400,"
              我们的环境，我们的感情，我们的心，我们的....
我们真的还能找回昨日的我们吗？              ",连载中,凭什么
892,214607,抱枕少女,海风mc,https://oss.mkzcdn.com/comic/cover/20190605/5cf7bde3e5abe-729x972.jpg!cover-400,"
              虽然看起来是很沙雕的漫画但是这其实是一部严肃向的科幻。。。算了我自己都不信              ",连载中,1.抱枕&少女
893,214969,邪恶移植,萝卜刺客,https://oss.mkzcdn.com/comic/cover/20191116/5dcf7668410e6-1500x2000.jpg!cover-400,"
              有人说细胞拥有记忆，那这种记忆随着移植嫁接，是否会在别的身躯表现出原来主人的思维？性格？特征？...那么，如果这些细胞的来源是邪恶的呢？              ",连载中,第10话-恶.来
894,71249,赏金王,小汪可很汪可,https://oss.mkzcdn.com/comic/cover/20181206/5c08c4c12c9f8-210x277.jpg!cover-400,"
              公元666年，政府为了逮捕逍遥法外的犯罪，推出了悬赏制度。自此越来越多的人踏上了赏金猎人的道路。少年李白龙为了成为赏金王，召集伙伴，向西行去。              ",连载中,第二话  不祥的手术刀
895,214595,暴走武林学园,狼烟动画,https://oss.mkzcdn.com/comic/cover/20190611/5cff77f65284c-750x999.jpg!cover-400,"
              以20文钱就被娘卖到武当成为终身学徒的云无为，要怎样负担起穷困潦倒的武当学院的日常？他们与峨眉，崆峒，华山，少林这几个学院之间又会发生怎样的爆笑纠葛？最终谁能入选武林的最高学府？              ",连载中,第25话（4） 真香警告
896,214734,鳞光照桃花,渡涅,https://oss.mkzcdn.com/comic/cover/20190805/5d471c8506b43-2077x2770.jpg!cover-400,"
              前世，他是山顶的一棵桃树，而他是一条小墨蛇。墨蛇与桃花树相伴了几千年，桃树终修成了桃花仙，与墨蛇永世相隔。原本注定没有结果的因缘，却因为一场劫难桃花仙被贬。这一世，桃仙投成了凡间的小公子，蛇妖前来寻他，两个人相伴打怪修炼，一场关于前世害死桃仙的凶手，牵扯仙、妖二界的弥天阴谋渐渐浮出水面……              ",连载中,墨鳞初遇 二
897,15102,腐海无涯,喵喵叼鱼鱼,https://oss.mkzcdn.com/comic/cover/20181206/5c088b1ae5828-210x277.jpg!cover-400,"
              来自于生活，取自于无法实现的YY。              ",连载中,腐女子食物喜好
898,74957,圣月学园,马狄,https://oss.mkzcdn.com/comic/cover/20181206/5c08c572bfa0d-210x277.jpg!cover-400,"
              刚刚高中毕业的元气女生解雨晴，遇到了一个穿着黑色T恤的男生。这个男生先是要与她签订契约，然后还硬拉着她到一个叫“圣月学园”的魔法学校去!没想到刚进校园就被误认为是魔王的转世...              ",连载中,空之都市斯尔特纳
899,103948,ENDING YOUR VOICE,KOAOTO,https://oss.mkzcdn.com/cover/2015-05-14/3865133_013759.jpg!cover-400,"
              黑历史有              ",连载中,好久没更，基本都是给别人的大头
900,214308,怪谈时刻,牙膏姑娘,https://oss.mkzcdn.com/comic/cover/20190415/5cb431843fe5a-600x800.jpg!cover-400,"
              源于生活的细思极恐与天马行空，在这光怪陆离的世界里，请尽情享受吧，那些故事里让你欲罢不能的奇妙。              ",连载中,种孩子（3）
901,208963,黑暗感染2,陈岚,https://oss.mkzcdn.com/zymkcover/000/000/489.jpg!cover-400,"
              世界因为宇宙风暴带来的暗物质开始出现一种流行病，暗病毒（Dark Virus)，感染者会变的虚弱，甚至死亡，而且通过接触会传染给其他人，首次发现黑暗感染是在1864年，当时以英国成为扩散点，直接蔓延到了世界，造成了人类大面积死亡，后来制造出了解毒疫苗，人类才得以幸免，继续繁衍下去。              ",连载中,第4话 幻羽学院
902,32090,红楼囧梦小剧场,叮个小包,https://oss.mkzcdn.com/comic/cover/20181206/5c088e94bfc31-210x277.jpg!cover-400,"
              偿还宝黛爱情悲剧的缺憾，揭秘红楼人物真实的性情。身为《红楼梦》的死忠粉丝，异想天开地尝试用漫画来重新解读红楼梦的另一面，想在笑声中与漫友分享对《红楼梦》的另类感悟——对原著一往情深者慎入。              ",连载中,第二十集
